6400	0.0001
6400.5	9.5e-05
6401	9e-05
6401.5	8.5e-05
6402	8e-05
6402.5	7.5e-05
6403	7e-05
6403.5	6.5e-05
6404	6e-05
6404.5	5.5e-05
6405	5e-05
6405.5	4.5e-05
6406	4e-05
6406.5	3.5e-05
6407	3e-05
6407.5	2.5e-05
6408	2e-05
6408.5	1.5e-05
6409	1e-05
6409.5	5e-06
6410	0
6410.5	0
6411	0
6411.5	0
6412	0
6412.5	0
6413	0
6413.5	0
6414	0
6414.5	0
6415	0
6415.5	0
6416	0
6416.5	0
6417	0
6417.5	0
6418	0
6418.5	0
6419	0
6419.5	0
6420	0
6420.5	5e-06
6421	1e-05
6421.5	1.5e-05
6422	2e-05
6422.5	2.5e-05
6423	3e-05
6423.5	3.5e-05
6424	4e-05
6424.5	4.5e-05
6425	5e-05
6425.5	5.5e-05
6426	6e-05
6426.5	6.5e-05
6427	7e-05
6427.5	7.5e-05
6428	8e-05
6428.5	8.5e-05
6429	9e-05
6429.5	9.5e-05
6430	0.0001
6430.5	0.0001
6431	0.0001
6431.5	0.0001
6432	0.0001
6432.5	0.0001
6433	0.0001
6433.5	0.0001
6434	0.0001
6434.5	0.0001
6435	0.0001
6435.5	0.0001
6436	0.0001
6436.5	0.0001
6437	0.0001
6437.5	0.0001
6438	0.0001
6438.5	0.0001
6439	0.0001
6439.5	0.0001
6440	0.0001
6440.5	0.000105
6441	0.00011
6441.5	0.000115
6442	0.00012
6442.5	0.000125
6443	0.00013
6443.5	0.000135
6444	0.00014
6444.5	0.000145
6445	0.00015
6445.5	0.000155
6446	0.00016
6446.5	0.000165
6447	0.00017
6447.5	0.000175
6448	0.00018
6448.5	0.000185
6449	0.00019
6449.5	0.000195
6450	0.0002
6450.5	0.0002
6451	0.0002
6451.5	0.0002
6452	0.0002
6452.5	0.0002
6453	0.0002
6453.5	0.0002
6454	0.0002
6454.5	0.0002
6455	0.0002
6455.5	0.0002
6456	0.0002
6456.5	0.0002
6457	0.0002
6457.5	0.0002
6458	0.0002
6458.5	0.0002
6459	0.0002
6459.5	0.0002
6460	0.0002
6460.5	0.000195
6461	0.00019
6461.5	0.000185
6462	0.00018
6462.5	0.000175
6463	0.00017
6463.5	0.000165
6464	0.00016
6464.5	0.000155
6465	0.00015
6465.5	0.000145
6466	0.00014
6466.5	0.000135
6467	0.00013
6467.5	0.000125
6468	0.00012
6468.5	0.000115
6469	0.00011
6469.5	0.000105
6470	0.0001
6470.5	0.0001
6471	0.0001
6471.5	0.0001
6472	0.0001
6472.5	0.0001
6473	0.0001
6473.5	0.0001
6474	0.0001
6474.5	0.0001
6475	0.0001
6475.5	0.0001
6476	0.0001
6476.5	0.0001
6477	0.0001
6477.5	0.0001
6478	0.0001
6478.5	0.0001
6479	0.0001
6479.5	0.0001
6480	0.0001
6480.5	9.5e-05
6481	9e-05
6481.5	8.5e-05
6482	8e-05
6482.5	7.5e-05
6483	7e-05
6483.5	6.5e-05
6484	6e-05
6484.5	5.5e-05
6485	5e-05
6485.5	4.5e-05
6486	4e-05
6486.5	3.5e-05
6487	3e-05
6487.5	2.5e-05
6488	2e-05
6488.5	1.5e-05
6489	1e-05
6489.5	5e-06
6490	0
6490.5	0
6491	0
6491.5	0
6492	0
6492.5	0
6493	0
6493.5	0
6494	0
6494.5	0
6495	0
6495.5	0
6496	0
6496.5	0
6497	0
6497.5	0
6498	0
6498.5	0
6499	0
6499.5	0
6500	0
6500.5	5e-06
6501	1e-05
6501.5	1.5e-05
6502	2e-05
6502.5	2.5e-05
6503	3e-05
6503.5	3.5e-05
6504	4e-05
6504.5	4.5e-05
6505	5e-05
6505.5	5.5e-05
6506	6e-05
6506.5	6.5e-05
6507	7e-05
6507.5	7.5e-05
6508	8e-05
6508.5	8.5e-05
6509	9e-05
6509.5	9.5e-05
6510	0.0001
6510.5	0.000105
6511	0.00011
6511.5	0.000115
6512	0.00012
6512.5	0.000125
6513	0.00013
6513.5	0.000135
6514	0.00014
6514.5	0.000145
6515	0.00015
6515.5	0.000155
6516	0.00016
6516.5	0.000165
6517	0.00017
6517.5	0.000175
6518	0.00018
6518.5	0.000185
6519	0.00019
6519.5	0.000195
6520	0.0002
6520.5	0.0002
6521	0.0002
6521.5	0.0002
6522	0.0002
6522.5	0.0002
6523	0.0002
6523.5	0.0002
6524	0.0002
6524.5	0.0002
6525	0.0002
6525.5	0.0002
6526	0.0002
6526.5	0.0002
6527	0.0002
6527.5	0.0002
6528	0.0002
6528.5	0.0002
6529	0.0002
6529.5	0.0002
6530	0.0002
6530.5	0.000205
6531	0.00021
6531.5	0.000215
6532	0.00022
6532.5	0.000225
6533	0.00023
6533.5	0.000235
6534	0.00024
6534.5	0.000245
6535	0.00025
6535.5	0.000255
6536	0.00026
6536.5	0.000265
6537	0.00027
6537.5	0.000275
6538	0.00028
6538.5	0.000285
6539	0.00029
6539.5	0.000295
6540	0.0003
6540.5	0.0003
6541	0.0003
6541.5	0.0003
6542	0.0003
6542.5	0.0003
6543	0.0003
6543.5	0.0003
6544	0.0003
6544.5	0.0003
6545	0.0003
6545.5	0.0003
6546	0.0003
6546.5	0.0003
6547	0.0003
6547.5	0.0003
6548	0.0003
6548.5	0.0003
6549	0.0003
6549.5	0.0003
6550	0.0003
6550.5	0.0003
6551	0.0003
6551.5	0.0003
6552	0.0003
6552.5	0.0003
6553	0.0003
6553.5	0.0003
6554	0.0003
6554.5	0.0003
6555	0.0003
6555.5	0.0003
6556	0.0003
6556.5	0.0003
6557	0.0003
6557.5	0.0003
6558	0.0003
6558.5	0.0003
6559	0.0003
6559.5	0.0003
6560	0.0003
6560.5	0.0003
6561	0.0003
6561.5	0.0003
6562	0.0003
6562.5	0.0003
6563	0.0003
6563.5	0.0003
6564	0.0003
6564.5	0.0003
6565	0.0003
6565.5	0.0003
6566	0.0003
6566.5	0.0003
6567	0.0003
6567.5	0.0003
6568	0.0003
6568.5	0.0003
6569	0.0003
6569.5	0.0003
6570	0.0003
6570.5	0.000295
6571	0.00029
6571.5	0.000285
6572	0.00028
6572.5	0.000275
6573	0.00027
6573.5	0.000265
6574	0.00026
6574.5	0.000255
6575	0.00025
6575.5	0.000245
6576	0.00024
6576.5	0.000235
6577	0.00023
6577.5	0.000225
6578	0.00022
6578.5	0.000215
6579	0.00021
6579.5	0.000205
6580	0.0002
6580.5	0.0002
6581	0.0002
6581.5	0.0002
6582	0.0002
6582.5	0.0002
6583	0.0002
6583.5	0.0002
6584	0.0002
6584.5	0.0002
6585	0.0002
6585.5	0.0002
6586	0.0002
6586.5	0.0002
6587	0.0002
6587.5	0.0002
6588	0.0002
6588.5	0.0002
6589	0.0002
6589.5	0.0002
6590	0.0002
6590.5	0.0002
6591	0.0002
6591.5	0.0002
6592	0.0002
6592.5	0.0002
6593	0.0002
6593.5	0.0002
6594	0.0002
6594.5	0.0002
6595	0.0002
6595.5	0.0002
6596	0.0002
6596.5	0.0002
6597	0.0002
6597.5	0.0002
6598	0.0002
6598.5	0.0002
6599	0.0002
6599.5	0.0002
