8160	0.0038
8160.5	0.003805
8161	0.00381
8161.5	0.003815
8162	0.00382
8162.5	0.003825
8163	0.00383
8163.5	0.003835
8164	0.00384
8164.5	0.003845
8165	0.00385
8165.5	0.003855
8166	0.00386
8166.5	0.003865
8167	0.00387
8167.5	0.003875
8168	0.00388
8168.5	0.003885
8169	0.00389
8169.5	0.003895
8170	0.0039
8170.5	0.003895
8171	0.00389
8171.5	0.003885
8172	0.00388
8172.5	0.003875
8173	0.00387
8173.5	0.003865
8174	0.00386
8174.5	0.003855
8175	0.00385
8175.5	0.003845
8176	0.00384
8176.5	0.003835
8177	0.00383
8177.5	0.003825
8178	0.00382
8178.5	0.003815
8179	0.00381
8179.5	0.003805
8180	0.0038
8180.5	0.003775
8181	0.00375
8181.5	0.003725
8182	0.0037
8182.5	0.003675
8183	0.00365
8183.5	0.003625
8184	0.0036
8184.5	0.003575
8185	0.00355
8185.5	0.003525
8186	0.0035
8186.5	0.003475
8187	0.00345
8187.5	0.003425
8188	0.0034
8188.5	0.003375
8189	0.00335
8189.5	0.003325
8190	0.0033
8190.5	0.00327
8191	0.00324
8191.5	0.00321
8192	0.00318
8192.5	0.00315
8193	0.00312
8193.5	0.00309
8194	0.00306
8194.5	0.00303
8195	0.003
8195.5	0.00297
8196	0.00294
8196.5	0.00291
8197	0.00288
8197.5	0.00285
8198	0.00282
8198.5	0.00279
8199	0.00276
8199.5	0.00273
8200	0.0027
8200.5	0.00267
8201	0.00264
8201.5	0.00261
8202	0.00258
8202.5	0.00255
8203	0.00252
8203.5	0.00249
8204	0.00246
8204.5	0.00243
8205	0.0024
8205.5	0.00237
8206	0.00234
8206.5	0.00231
8207	0.00228
8207.5	0.00225
8208	0.00222
8208.5	0.00219
8209	0.00216
8209.5	0.00213
8210	0.0021
8210.5	0.002065
8211	0.00203
8211.5	0.001995
8212	0.00196
8212.5	0.001925
8213	0.00189
8213.5	0.001855
8214	0.00182
8214.5	0.001785
8215	0.00175
8215.5	0.001715
8216	0.00168
8216.5	0.001645
8217	0.00161
8217.5	0.001575
8218	0.00154
8218.5	0.001505
8219	0.00147
8219.5	0.001435
8220	0.0014
8220.5	0.001365
8221	0.00133
8221.5	0.001295
8222	0.00126
8222.5	0.001225
8223	0.00119
8223.5	0.001155
8224	0.00112
8224.5	0.001085
8225	0.00105
8225.5	0.001015
8226	0.00098
8226.5	0.000945
8227	0.00091
8227.5	0.000875
8228	0.00084
8228.5	0.000805
8229	0.00077
8229.5	0.000735
8230	0.0007
8230.5	0.000665
8231	0.00063
8231.5	0.000595
8232	0.00056
8232.5	0.000525
8233	0.00049
8233.5	0.000455
8234	0.00042
8234.5	0.000385
8235	0.00035
8235.5	0.000315
8236	0.00028
8236.5	0.000245
8237	0.00021
8237.5	0.000175
8238	0.00014
8238.5	0.000105
8239	7e-05
8239.5	3.5e-05
8240	2.7755576e-17
8240.5	-1.5e-05
8241	-3e-05
8241.5	-4.5e-05
8242	-6e-05
8242.5	-7.5e-05
8243	-9e-05
8243.5	-0.000105
8244	-0.00012
8244.5	-0.000135
8245	-0.00015
8245.5	-0.000165
8246	-0.00018
8246.5	-0.000195
8247	-0.00021
8247.5	-0.000225
8248	-0.00024
8248.5	-0.000255
8249	-0.00027
8249.5	-0.000285
8250	-0.0003
8250.5	-0.00031
8251	-0.00032
8251.5	-0.00033
8252	-0.00034
8252.5	-0.00035
